schedule_id,day_id,activity_id,raw_activity,raw_time,weekday,start,duration
38,4,8,Aqua general shallow,8:30 - 9:25 am,we,510,55
38,4,8,Aqua general shallow,9:30 - 10:25 am,we,570,55
38,5,8,Aqua general shallow,8:30 - 9:25 am,th,510,55
38,5,8,Aqua general shallow,9:30 - 10:25 am,th,570,55
38,6,8,Aqua general shallow,8:30 - 9:25 am,fr,510,55
38,6,8,Aqua general shallow,9:30 - 10:25 am,fr,570,55
38,1,8,Aqua general shallow,9:30 - 10:25 am,su,570,55
38,3,83,Aqua lite - warm pool,2:30 - 3:25 pm,tu,870,55
38,3,84,Sauna,7:30 am - 3:30 pm,tu,450,480
38,3,84,Sauna,6 - 9 pm,tu,1080,180
38,4,84,Sauna,7:30 am - 3 pm,we,450,450
38,4,84,Sauna,6 - 9 pm,we,1080,180
38,5,84,Sauna,7:30 am - 3:30 pm,th,450,480
38,6,84,Sauna,7:30 am - 3:30 pm,fr,450,480
38,6,84,Sauna,5 - 9 pm,fr,1020,240
38,7,84,Sauna,9 am - 4 pm,sa,540,420
38,1,84,Sauna,9:30 am - 4 pm,su,570,390
39,2,1,Lane swim,7:30 - 10:30 am,mo,450,180
39,2,1,Lane swim,11:30 am - 1 pm,mo,690,90
39,2,1,Lane swim,2:30 - 3:30 pm,mo,870,60
39,2,1,Lane swim,8 - 9 pm,mo,1200,60
39,3,1,Lane swim,7:30 - 8:30 am,tu,450,60
39,3,1,Lane swim,10:30 - 1 pm,tu,1350,870
39,3,1,Lane swim,2:30 - 3:30 pm,tu,870,60
39,4,1,Lane swim,7:30 - 8:30 am,we,450,60
39,4,1,Lane swim,11:30 am - 12:30 pm,we,690,60
39,4,1,Lane swim,2 - 3 pm,we,840,60
39,5,1,Lane swim,7:30 - 8:30 am,th,450,60
39,5,1,Lane swim,10:30 am - 1 pm,th,630,150
39,5,1,Lane swim,8 - 9 pm,th,1200,60
39,6,1,Lane swim,7:30 -8:30 am,fr,450,60
39,6,1,Lane swim,11:30 am - 1 pm,fr,690,90
39,6,1,Lane swim,2:30 - 3:30 pm,fr,870,60
39,7,1,Lane swim,Noon - 1 pm,sa,720,60
39,1,1,Lane swim,Noon - 1 pm,su,720,60
39,2,80,Lane swim - shared pool,10:30 - 11:30 am,mo,630,60
39,2,80,Lane swim - shared pool,1 - 2:30 pm,mo,780,90
39,3,80,Lane swim - shared pool,8:30 - 10:30 am,tu,510,120
39,3,80,Lane swim - shared pool,1 - 2:30 pm,tu,780,90
39,3,80,Lane swim - shared pool,8 - 9 pm,tu,1200,60
39,4,80,Lane swim - shared pool,8:30 - 11:30 am,we,510,180
39,4,80,Lane swim - shared pool,12:30 - 2 pm,we,750,90
39,4,80,Lane swim - shared pool,8 - 9 pm,we,1200,60
39,5,80,Lane swim - shared pool,8:30 - 10:30 am,th,510,120
39,5,80,Lane swim - shared pool,1 - 2:30 pm,th,780,90
39,6,80,Lane swim - shared pool,8:30 - 11:30 am,fr,510,180
39,6,80,Lane swim - shared pool,1 - 2:30 pm,fr,780,90
39,6,80,Lane swim - shared pool,7 - 9 pm,fr,1140,120
39,7,80,Lane swim - shared pool,10:30 am - noon,sa,630,90
39,7,80,Lane swim - shared pool,3 - 4 pm,sa,900,60
39,1,80,Lane swim - shared pool,10:30 am - noon,su,630,90
39,1,80,Lane swim - shared pool,3 - 4 pm,su,900,60
39,2,81,Preschool swim - therapeutic pool,9:30 - 10:30 am,mo,570,60
39,3,81,Preschool swim - therapeutic pool,9:30 - 10:30 am,tu,570,60
39,4,81,Preschool swim - therapeutic pool,9:30 - 10:30 am,we,570,60
39,6,81,Preschool swim - therapeutic pool,9:30 - 10:30 am,fr,570,60
39,7,81,Preschool swim - therapeutic pool,8 - 9 am,sa,480,60
39,1,81,Preschool swim - therapeutic pool,8 - 9 am,su,480,60
39,2,12,Public swim - therapeutic pool,11:30 am - 3:30 pm,mo,690,240
39,3,12,Public swim - therapeutic pool,11:30 am - 1 pm,tu,690,90
39,3,12,Public swim - therapeutic pool,8 - 9 pm,tu,1200,60
39,4,12,Public swim - therapeutic pool,12:30 - 2 pm,we,750,90
39,5,12,Public swim - therapeutic pool,8 - 9 pm,th,1200,60
39,6,12,Public swim - therapeutic pool,7 - 9 pm,fr,1140,120
39,7,12,Public swim - therapeutic pool,Noon - 3 pm,sa,720,180
39,1,12,Public swim - therapeutic pool,Noon - 3 pm,su,720,180
39,3,85,Public swim - therapeutic pool (reduced capacity),1 - 2:30 pm,tu,780,90
39,5,85,Public swim - therapeutic pool (reduced capacity),11:30 am - 1 pm,th,690,90
39,6,85,Public swim - therapeutic pool (reduced capacity),11:30 am - 3:30 pm,fr,690,240
39,2,82,Public swim - 25m pool,1 - 2:30 pm,mo,780,90
39,3,82,Public swim - 25m pool,1 - 2:30 pm,tu,780,90
39,4,82,Public swim - 25m pool,1 - 2:30 pm,we,780,90
39,5,82,Public swim - 25m pool,1 - 2:30 pm,th,780,90
39,6,82,Public swim - 25m pool,1 - 2:30 pm,fr,780,90
39,6,82,Public swim - 25m pool,7 - 9 pm,fr,1140,120
39,7,82,Public swim - 25m pool,1 - 3 pm,sa,780,120
39,1,82,Public swim - 25m pool,1 - 3 pm,su,780,120
39,3,7,Aqua general deep,8:30 - 9:25 am,tu,510,55
39,3,7,Aqua general deep,9:30 - 10:25 am,tu,570,55
39,3,7,Aqua general deep,6 - 6:55 pm,tu,1080,55
39,4,7,Aqua general deep,8:30 - 9:25 am,we,510,55
39,4,7,Aqua general deep,9:30 - 10:25 am,we,570,55
39,5,7,Aqua general deep,8:30 - 9:25 am,th,510,55
39,5,7,Aqua general deep,9:30 - 10:25 am,th,570,55
39,5,7,Aqua general deep,5:30 - 6:25 pm,th,1050,55
39,6,7,Aqua general deep,8:30 - 9:25 am,fr,510,55
39,6,7,Aqua general deep,9:30 - 10:25 am,fr,570,55
39,1,7,Aqua general deep,9:30 - 10:25 am,su,570,55
39,3,8,Aqua general shallow,8:30 - 9:25 am,tu,510,55
39,3,8,Aqua general shallow,9:30 - 10:25 am,tu,570,55
39,3,8,Aqua general shallow,6 - 6:55 pm,tu,1080,55
39,4,8,Aqua general shallow,8:30 - 9:25 am,we,510,55
39,4,8,Aqua general shallow,9:30 - 10:25 am,we,570,55
39,5,8,Aqua general shallow,8:30 - 9:25 am,th,510,55
39,5,8,Aqua general shallow,9:30 - 10:25 am,th,570,55
39,5,8,Aqua general shallow,5:30 - 6:25 pm,th,1050,55
39,6,8,Aqua general shallow,8:30 - 9:25 am,fr,510,55
39,6,8,Aqua general shallow,9:30 - 10:25 am,fr,570,55
39,1,8,Aqua general shallow,9:30 - 10:25 am,su,570,55
39,3,83,Aqua lite - warm pool,2:30 - 3:25 pm,tu,870,55
39,2,84,Sauna,7:30 am - 3:30 pm,mo,450,480
39,2,84,Sauna,8 - 9 pm,mo,1200,60
39,3,84,Sauna,7:30 am - 3:30 pm,tu,450,480
39,3,84,Sauna,8 - 9 pm,tu,1200,60
39,4,84,Sauna,7:30 am - 3 pm,we,450,450
39,4,84,Sauna,8 - 9 pm,we,1200,60
39,5,84,Sauna,7:30 am - 2:30 pm,th,450,420
39,5,84,Sauna,8 - 9 pm,th,1200,60
39,6,84,Sauna,7:30 am - 3:30 pm,fr,450,480
39,6,84,Sauna,7 - 9 pm,fr,1140,120
39,7,84,Sauna,10:30 am - 4 pm,sa,630,330
39,1,84,Sauna,9:30 am - 4 pm,su,570,390
40,2,13,Weight and cardio room,7:15 am - 9:15 pm,mo,435,840
40,3,13,Weight and cardio room,7:15 am - 9:15 pm,tu,435,840
40,4,13,Weight and cardio room,7:15 am - 9:15 pm,we,435,840
40,5,13,Weight and cardio room,7:15 am - 9:15 pm,th,435,840
40,6,13,Weight and cardio room,7:15 am - 9:15 pm,fr,435,840
40,7,13,Weight and cardio room,8 am - 5:30 pm,sa,480,570
40,1,13,Weight and cardio room,8 am - 5:30 pm,su,480,570
41,3,23,Core conditioning,7:45 - 8:45 pm,tu,1185,60
41,6,23,Core conditioning,6:30 - 7:30 pm,fr,1110,60
41,1,23,Core conditioning,10:45 - 11:45 am,su,645,60
41,2,20,HIIT,6:30 - 7:30 pm,mo,1110,60
41,6,19,Yoga,5:15 - 6:15 pm,fr,1035,60
41,7,19,Yoga,8:30 - 9:30 am,sa,510,60
41,2,67,Yoga 50 +,10:45 - 11:45 am,mo,645,60
41,4,67,Yoga 50 +,1 - 2 pm,we,780,60
41,3,44,TMC,6:30 - 7:30 pm,tu,1110,60
41,5,44,TMC,6:30 - 7:30 pm,th,1110,60
41,2,17,Zumba®,6:30 - 7:30 pm,mo,1110,60
41,5,17,Zumba®,6:30 - 7:30 pm,th,1110,60
41,4,86,Zumba® Gold 50 +,11:45 am - 12:45 pm,we,705,60
42,3,48,Badminton 16 +,6:40 - 7:40 pm,tu,1120,60
42,3,48,Badminton 16 +,7:50 - 8:50 pm,tu,1190,60
42,4,48,Badminton 16 +,7:50 - 8:50 pm,we,1190,60
42,1,48,Badminton 16 +,4:30 - 5:30 pm,su,990,60
42,1,87,Badminton family - parent with child,2:20 - 3:20 pm,su,860,60
42,1,87,Badminton family - parent with child,3:25 - 4:25 pm,su,925,60
42,2,88,Pickleball 16+,6:40 - 7:40 pm,mo,1120,60
42,7,88,Pickleball 16+,2 - 3 pm,sa,840,60
42,2,89,Pickleball 50+,9:50 - 10:50 am,mo,590,60
42,2,89,Pickleball 50+,11 am - noon,mo,660,60
42,3,89,Pickleball 50+,9:50 - 10:50 am,tu,590,60
42,3,89,Pickleball 50+,11 am - noon,tu,660,60
42,4,89,Pickleball 50+,9:50 - 10:50 am,we,590,60
42,4,89,Pickleball 50+,11 am - noon,we,660,60
42,5,89,Pickleball 50+,9:50 - 10:50 am,th,590,60
42,5,89,Pickleball 50+,11 am - noon,th,660,60
42,6,89,Pickleball 50+,8:40 - 9:40 am,fr,520,60
42,6,89,Pickleball 50+,9:50 - 10:50 am,fr,590,60
42,6,89,Pickleball 50+,11 am - noon,fr,660,60
42,1,90,Pickleball family - parent with child,12:50 - 1:50 pm,su,770,60
42,2,70,Pickleball - intermediate,8:40 - 9:40 am,mo,520,60
42,2,70,Pickleball - intermediate,7:50 - 8:50 pm,mo,1190,60
42,4,70,Pickleball - intermediate,8:40 - 9:40 am,we,520,60
42,5,70,Pickleball - intermediate,8:40 - 9:40 am,th,520,60
43,2,91,Basketball 12+,4 - 5 pm,mo,960,60
43,3,91,Basketball 12+,4 - 5 pm,tu,960,60
43,3,91,Basketball 12+,5:10 - 6:10 pm,tu,1030,60
43,5,91,Basketball 12+,4 - 5 pm,th,960,60
43,6,91,Basketball 12+,4 - 5 pm,fr,960,60
43,6,91,Basketball 12+,5:10 - 6:10 pm,fr,1030,60
43,6,91,Basketball 12+,6:20 - 7:20 pm,fr,1100,60
43,7,91,Basketball 12+,12:40 - 1:40 pm,sa,760,60
43,6,92,Basketball 16+,7:45 - 8:45 pm,fr,1185,60
43,7,93,Basketball Family - parent with child,3:20 - 4:20 pm,sa,920,60
43,7,93,Basketball Family - parent with child,4:30 - 5:30 pm,sa,990,60
43,5,94,Volleyball 16+,6:40 - 7:40 pm,th,1120,60
43,5,94,Volleyball 16+,7:50 - 8:50 pm,th,1190,60
44,6,6,Public skating,8 - 8:50 pm,fr,1200,50
44,1,6,Public skating,2 - 2:50 pm,su,840,50
44,1,28,Family skating,1 - 1:50 pm,su,780,50
45,6,4,Figure skating,3 - 3:50 pm,fr,900,50
45,3,95,Child hockey (6 to 12 years),4 - 4:50 pm,tu,960,50
45,6,95,Child hockey (6 to 12 years),5 - 5:50 pm,fr,1020,50
45,6,96,Ringette (12 to 16 years),6 - 6:50 pm,fr,1080,50
45,3,97,Stick and Puck - youth and adult,3 - 3:50 pm,tu,900,50
45,6,98,Youth hockey (13 to 17 years),4 - 4:50 pm,fr,960,50
46,2,2,Public swim,Noon - 7 pm,mo,720,420
46,3,2,Public swim,Noon - 7 pm,tu,720,420
46,4,2,Public swim,Noon - 7 pm,we,720,420
46,5,2,Public swim,Noon - 7 pm,th,720,420
46,6,2,Public swim,Noon - 7 pm,fr,720,420
46,7,2,Public swim,10:30 am - 4 pm,sa,630,330
46,1,2,Public swim,10:30 am - 4 pm,su,630,330
46,2,1,Lane swim,Noon - 7 pm,mo,720,420
46,3,1,Lane swim,Noon - 7 pm,tu,720,420
46,4,1,Lane swim,Noon - 7 pm,we,720,420
46,5,1,Lane swim,Noon - 7 pm,th,720,420
46,6,1,Lane swim,Noon - 7 pm,fr,720,420
46,7,1,Lane swim,10:30 am - 4 pm,sa,630,330
46,1,1,Lane swim,10:30 am - 4 pm,su,630,330
46,2,29,Aquafit,11 am - noon,mo,660,60
46,3,29,Aquafit,11 am - noon,tu,660,60
46,4,29,Aquafit,11 am - noon,we,660,60
46,5,29,Aquafit,11 am - noon,th,660,60
46,6,29,Aquafit,11 am - noon,fr,660,60
47,2,2,Public swim,Noon - 7 pm,mo,720,420
47,3,2,Public swim,Noon - 7 pm,tu,720,420
47,4,2,Public swim,Noon - 7 pm,we,720,420
47,5,2,Public swim,Noon - 7 pm,th,720,420
47,6,2,Public swim,Noon - 7 pm,fr,720,420
47,7,2,Public swim,10:30 am - 4 pm,sa,630,330
47,1,2,Public swim,10:30 am - 4 pm,su,630,330
47,2,1,Lane swim,Noon - 7 pm,mo,720,420
47,3,1,Lane swim,Noon - 7 pm,tu,720,420
47,4,1,Lane swim,Noon - 7 pm,we,720,420
47,5,1,Lane swim,Noon - 7 pm,th,720,420
47,6,1,Lane swim,Noon - 7 pm,fr,720,420
47,7,1,Lane swim,10:30 am - 4 pm,sa,630,330
47,1,1,Lane swim,10:30 am - 4 pm,su,630,330
48,2,1,Lane Swim,5:30 - 7 pm,mo,1050,90
48,3,1,Lane Swim,5:30 - 7 pm,tu,1050,90
48,4,1,Lane Swim,5:30 - 7 pm,we,1050,90
48,5,1,Lane Swim,5:30 - 7 pm,th,1050,90
48,6,1,Lane Swim,5:30 - 7 pm,fr,1050,90
48,7,1,Lane Swim,Noon - 1 pm,sa,720,60
48,1,1,Lane Swim,Noon - 1 pm,su,720,60
48,2,2,Public Swim,4 - 5:30 pm,mo,960,90
48,3,2,Public Swim,4 - 5:30 pm,tu,960,90
48,4,2,Public Swim,4 - 5:30 pm,we,960,90
48,5,2,Public Swim,4 - 5:30 pm,th,960,90
48,6,2,Public Swim,4 - 5:30 pm,fr,960,90
48,7,2,Public Swim,1 - 5 pm,sa,780,240
48,1,2,Public Swim,1 - 5 pm,su,780,240
49,4,71,Badminton,Noon - 1:30 pm,we,720,90
49,4,71,Badminton,1:30 - 3 pm,we,810,90
49,5,71,Badminton,7 - 8:30 pm,th,1140,90
49,5,71,Badminton,8:30 - 10 pm,th,1230,90
49,1,71,Badminton,12:30 - 2 pm,su,750,90
49,1,71,Badminton,2 - 3:30 pm,su,840,90
49,2,50,Pickleball,Noon - 1 pm,mo,720,60
49,2,50,Pickleball,1 - 2 pm,mo,780,60
49,2,50,Pickleball,2 - 3 pm,mo,840,60
49,3,50,Pickleball,10 - 11 am,tu,600,60
49,3,50,Pickleball,11 am - noon,tu,660,60
49,3,50,Pickleball,Noon - 1 pm,tu,720,60
49,3,50,Pickleball,1 - 2 pm,tu,780,60
49,3,50,Pickleball,2 - 3 pm,tu,840,60
49,6,50,Pickleball,10 - 11 am,fr,600,60
49,6,50,Pickleball,11 am - noon,fr,660,60
50,2,72,Kindergym,9:30 - 11 am,mo,570,90
50,4,72,Kindergym,9:30 - 11 am,we,570,90
51,6,4,Figure skating,8 - 8:50 pm,fr,1200,50
52,7,6,Public skating,4 - 4:50 pm,sa,960,50
52,1,6,Public skating,2 - 2:50 pm,su,840,50
52,6,28,Family skating,7 - 7:50 pm,fr,1140,50
52,7,28,Family skating,3 - 3:50 pm,sa,900,50
52,1,28,Family skating,1 - 1:50 pm,su,780,50
53,2,99,Cardio and weight room,7:30 am - 9 pm,mo,450,810
53,3,99,Cardio and weight room,7:30 am - 9 pm,tu,450,810
53,4,99,Cardio and weight room,7:30 am - 9 pm,we,450,810
53,5,99,Cardio and weight room,7:30 am - 9 pm,th,450,810
53,6,99,Cardio and weight room,7:30 am - 9 pm,fr,450,810
53,7,99,Cardio and weight room,8:30 am - 5 pm,sa,510,510
53,1,99,Cardio and weight room,8:30 am - 5 pm,su,510,510
54,3,15,Cardio and strength,6 - 7 pm,tu,1080,60
54,5,15,Cardio and strength,5:45 - 6:45 pm,th,1065,60
54,6,15,Cardio and strength,9 - 10 am,fr,540,60
54,7,15,Cardio and strength,9 - 10 am,sa,540,60
54,4,21,Strength,9 - 10 am,we,540,60
54,4,69,Zumba Toning,5:45 - 6:45 pm,we,1065,60
54,7,69,Zumba Toning,10 - 11 am,sa,600,60
54,2,100,Stretch and strength,9 - 10 am,mo,540,60
54,3,19,Yoga,9 - 10 am,tu,540,60
55,4,101,Badminton - adult,Noon - 1 pm,we,720,60
55,6,101,Badminton - adult,1 - 2 pm,fr,780,60
55,6,101,Badminton - adult,2 - 3 pm,fr,840,60
55,1,101,Badminton - adult,3:45 - 4:45 pm,su,945,60
55,1,49,Badminton - family,2:45 - 3:45 pm,su,885,60
55,2,102,Pickleball - adult,Noon - 1 pm,mo,720,60
55,2,102,Pickleball - adult,1 - 2 pm,mo,780,60
55,3,102,Pickleball - adult,11:30 am - 12:30 pm,tu,690,60
55,3,102,Pickleball - adult,12:30 - 1:30 pm,tu,750,60
55,5,103,Pickleball - adult - intermediate,Noon - 1 pm,th,720,60
55,5,103,Pickleball - adult - intermediate,1 - 2 pm,th,780,60
56,7,34,Basketball - adult,2 - 3 pm,sa,840,60
56,7,34,Basketball - adult,3 - 4 pm,sa,900,60
56,7,72,Kindergym,9 - 10 am,sa,540,60
56,7,72,Kindergym,10 - 11 am,sa,600,60
56,7,76,Open Gym - family,11:15 am - 12:15 pm,sa,675,60
56,7,54,Volleyball - adult,12:30 - 1:30 pm,sa,750,60
57,7,34,Basketball - adult,2:15 - 3:15 pm,sa,855,60
57,7,72,Kindergym,9 - 10 am,sa,540,60
57,7,72,Kindergym,10 - 11 am,sa,600,60
57,7,76,Open Gym - family,2:15 - 3:15 pm,sa,855,60
57,7,54,Volleyball - adult,1 - 2 pm,sa,780,60
58,2,6,Public skating,11 - 11:50 am,mo,660,50
58,3,6,Public skating,11 - 11:50 am,tu,660,50
58,5,6,Public skating,Noon - 12:50 pm,th,720,50
58,5,6,Public skating,6 - 6:50 pm,th,1080,50
58,6,6,Public skating,Noon - 12:50 pm,fr,720,50
58,7,6,Public skating,2 - 2:50 pm,sa,840,50
58,1,6,Public skating,4 - 4:50 pm,su,960,50
58,7,28,Family skating,1 - 1:50 pm,sa,780,50
58,1,28,Family skating,3 - 3:50 pm,su,900,50
58,2,26,Skating 50+,10 - 10:50 am,mo,600,50
58,3,26,Skating 50+,10 - 10:50 am,tu,600,50
58,5,26,Skating 50+,11 - 11:50 am,th,660,50
58,6,26,Skating 50+,11 - 11:50 am,fr,660,50
58,5,4,Figure skating,7 - 7:50 pm,th,1140,50
59,6,6,Public skating,10 - 10:50 am,fr,600,50
59,1,6,Public skating,4 - 4:50 pm,su,960,50
59,1,28,Family skating,3 - 3:50 pm,su,900,50
59,6,26,Skating 50+,9 - 9:50 am,fr,540,50
60,2,41,Alternate needs swim *Reservations required,10 am - noon,mo,600,120
60,4,41,Alternate needs swim *Reservations required,10 am - noon,we,600,120
60,5,41,Alternate needs swim *Reservations required,7:15 - 8:15 pm,th,1155,60
60,6,41,Alternate needs swim *Reservations required,10 am - noon,fr,600,120
60,2,1,Lane swim,Noon - 1 pm,mo,720,60
60,2,1,Lane swim,4 - 5 pm,mo,960,60
60,3,1,Lane swim,Noon - 1 pm,tu,720,60
60,4,1,Lane swim,Noon - 1 pm,we,720,60
60,4,1,Lane swim,4 - 5 pm,we,960,60
60,5,1,Lane swim,Noon - 1 pm,th,720,60
60,6,1,Lane swim,Noon - 1 pm,fr,720,60
60,6,1,Lane swim,4 - 5 pm,fr,960,60
60,7,1,Lane swim,1 - 2 pm,sa,780,60
60,1,1,Lane swim,1 - 2 pm,su,780,60
60,2,104,Aqua therapy,1 - 2 pm,mo,780,60
60,3,104,Aqua therapy,1 - 2 pm,tu,780,60
60,4,104,Aqua therapy,1 - 2 pm,we,780,60
60,5,104,Aqua therapy,1 - 2 pm,th,780,60
60,6,104,Aqua therapy,1 - 2 pm,fr,780,60
60,2,105,Chronic pain,2 - 3 pm,mo,840,60
60,3,105,Chronic pain,2 - 3 pm,tu,840,60
60,4,105,Chronic pain,2 - 3 pm,we,840,60
60,5,105,Chronic pain,2 - 3 pm,th,840,60
60,6,105,Chronic pain,2 - 3 pm,fr,840,60
60,2,106,Aquafit - lite,3 - 4 pm,mo,900,60
60,2,106,Aquafit - lite,5 - 6 pm,mo,1020,60
60,4,106,Aquafit - lite,3 - 4 pm,we,900,60
60,4,106,Aquafit - lite,5 - 6 pm,we,1020,60
60,6,106,Aquafit - lite,3 - 4 pm,fr,900,60
60,6,106,Aquafit - lite,5 - 6 pm,fr,1020,60
60,2,2,Public swim,6 - 7 pm,mo,1080,60
60,3,2,Public swim,3 - 4:30 pm,tu,900,90
60,4,2,Public swim,6 - 7 pm,we,1080,60
60,5,2,Public swim,3 - 4 pm,th,900,60
60,6,2,Public swim,6 - 7 pm,fr,1080,60
60,7,2,Public swim,2 - 4 pm,sa,840,120
60,1,2,Public swim,2 - 3 pm,su,840,60
60,2,107,Women's only swim,7 - 8 pm,mo,1140,60
60,4,107,Women's only swim,7 - 8 pm,we,1140,60
60,7,108,Public swim women's only,4 - 5 pm,sa,960,60
60,1,108,Public swim women's only,3 - 4 pm,su,900,60
61,2,13,Weight and cardio room,7:30 am - 8 pm,mo,450,750
61,3,13,Weight and cardio room,7:30 am - 8 pm,tu,450,750
61,4,13,Weight and cardio room,7:30 am - 8 pm,we,450,750
61,5,13,Weight and cardio room,7:30 am - 8 pm,th,450,750
61,6,13,Weight and cardio room,7:30 am - 8 pm,fr,450,750
61,7,13,Weight and cardio room,9 am - 5 pm,sa,540,480
61,1,13,Weight and cardio room,9 am - 5 pm,su,540,480
62,5,6,Public skating,Noon - 12:50 pm,th,720,50
62,1,6,Public skating,4 - 4:50 pm,su,960,50
62,1,28,Family skating,3 - 3:50 pm,su,900,50
62,3,109,Adult 18+ skating,11 - 11:50 am,tu,660,50
62,5,109,Adult 18+ skating,11 - 11:50 am,th,660,50
63,3,110,Hockey 35+,Noon - 12:50 pm,tu,720,50
63,2,111,Hockey - child (6 to 12 years),5 - 5:50 pm,mo,1020,50
63,5,5,Ringette (10 to 14 years),4:15 - 5:05 pm,th,975,50
63,2,97,Stick and puck - youth and adult,4 - 4:50 pm,mo,960,50
63,5,73,Stick and puck - preschool and child,3:15 - 4:05 pm,th,915,50
64,2,112,Rollerblade - all ages,8 - 10:30 am,mo,480,150
64,3,112,Rollerblade - all ages,8 - 10:30 am,tu,480,150
64,4,112,Rollerblade - all ages,8 - 10:30 am,we,480,150
64,5,112,Rollerblade - all ages,8 - 10:30 am,th,480,150
64,6,112,Rollerblade - all ages,8 - 10:30 am,fr,480,150
64,6,112,Rollerblade - all ages,9 - 10 pm,fr,1260,60
64,7,112,Rollerblade - all ages,4 - 6 pm,sa,960,120
64,1,112,Rollerblade - all ages,10 am - noon,su,600,120
64,3,113,Roller hockey - adult,12:30 - 2:30 pm,tu,750,120
64,3,113,Roller hockey - adult,9 - 10 pm,tu,1260,60
64,5,113,Roller hockey - adult,12:30 - 2:30 pm,th,750,120
64,7,113,Roller hockey - adult,9 - 10 pm,sa,1260,60
64,2,114,Roller hockey - youth,4:30 - 6:45 pm,mo,990,135
64,4,114,Roller hockey - youth,9 - 10 pm,we,1260,60
64,6,114,Roller hockey - youth,4:30 - 6:45 pm,fr,990,135
64,7,114,Roller hockey - youth,8 - 9 pm,sa,1200,60
64,1,114,Roller hockey - youth,1:30 - 3:45 pm,su,810,135
64,2,115,Ball hockey - 50+,10:30 - 11:30 am,mo,630,60
64,4,115,Ball hockey - 50+,10:30 - 11:30 am,we,630,60
64,6,115,Ball hockey - 50+,10:30 - 11:30 am,fr,630,60
64,2,116,Ball hockey - child,2:30 - 4:30 pm,mo,870,120
64,4,116,Ball hockey - child,2:30 - 4:30 pm,we,870,120
64,6,116,Ball hockey - child,2:30 - 4:30 pm,fr,870,120
64,7,116,Ball hockey - child,6:15 - 8 pm,sa,1095,105
64,2,34,Basketball - adult,12:30 - 2:30 pm,mo,750,120
64,3,34,Basketball - adult,10:30 - 11:30 am,tu,630,60
64,4,34,Basketball - adult,12:30 - 2:30 pm,we,750,120
64,5,34,Basketball - adult,10:30 - 11:30 am,th,630,60
64,6,34,Basketball - adult,12:30 - 2:30 pm,fr,750,120
64,1,34,Basketball - adult,9 - 10 pm,su,1260,60
64,3,32,Basketball - child,4:30 - 5:45 pm,tu,990,75
64,5,32,Basketball - child,4:30 - 5:45 pm,th,990,75
64,7,32,Basketball - child,2 - 3 pm,sa,840,60
64,1,32,Basketball - child,Noon - 1:30 pm,su,720,90
64,2,33,Basketball - youth,11:30 am - 12:30 pm,mo,690,60
64,3,33,Basketball - youth,11:30 am - 12:30 pm,tu,690,60
64,4,33,Basketball - youth,11:30 am - 12:30 pm,we,690,60
64,5,33,Basketball - youth,11:30 am - 12:30 pm,th,690,60
64,6,33,Basketball - youth,11:30 am - 12:30 pm,fr,690,60
64,7,33,Basketball - youth,11:30 am - 12:30 pm,sa,690,60
64,1,33,Basketball - youth,7:15 - 9 pm,su,1155,105
65,5,117,Figure skating - 18+,8 - 8:50 pm,th,1200,50
66,5,6,Public skating,7 - 7:50 pm,th,1140,50
66,7,6,Public skating,7 - 7:50 pm,sa,1140,50
66,7,28,Family skating,6 - 6:50 pm,sa,1080,50
67,2,118,Hot tub and sauna,8 am - 1 pm,mo,480,300
67,2,118,Hot tub and sauna,5 - 9 pm,mo,1020,240
67,3,118,Hot tub and sauna,8 am - 1 pm,tu,480,300
67,3,118,Hot tub and sauna,5 - 9 pm,tu,1020,240
67,4,118,Hot tub and sauna,8 am - 1 pm,we,480,300
67,4,118,Hot tub and sauna,5 - 9 pm,we,1020,240
67,5,118,Hot tub and sauna,8 am - 1 pm,th,480,300
67,5,118,Hot tub and sauna,5 - 9 pm,th,1020,240
67,6,118,Hot tub and sauna,8:30 am - 5 pm,fr,510,510
67,7,118,Hot tub and sauna,8:30 am - 5 pm,sa,510,510
67,1,118,Hot tub and sauna,Noon - 6 pm,su,720,360
67,2,1,Lane swim,8 - 10 am,mo,480,120
67,2,1,Lane swim,11 am - 1 pm,mo,660,120
67,2,1,Lane swim,8 - 9 pm,mo,1200,60
67,3,1,Lane swim,8 - 10 am,tu,480,120
67,3,1,Lane swim,11 am - 1 pm,tu,660,120
67,3,1,Lane swim,8 - 9 pm,tu,1200,60
67,4,1,Lane swim,8 - 10 am,we,480,120
67,4,1,Lane swim,11 am - 1 pm,we,660,120
67,4,1,Lane swim,8 - 9 pm,we,1200,60
67,5,1,Lane swim,8 am - 1 pm,th,480,300
67,5,1,Lane swim,8 - 9 pm,th,1200,60
67,6,1,Lane swim,8 - 10 am,fr,480,120
67,6,1,Lane swim,11 am - 1 pm,fr,660,120
67,6,1,Lane swim,8 - 9 pm,fr,1200,60
67,2,36,Preschool swim,11 am - 1 pm,mo,660,120
67,3,36,Preschool swim,11 am - 1 pm,tu,660,120
67,4,36,Preschool swim,11 am - 1 pm,we,660,120
67,5,36,Preschool swim,10 am - 1 pm,th,600,180
67,6,36,Preschool swim,11 am - 1 pm,fr,660,120
67,4,2,Public swim,5 - 6 pm,we,1020,60
67,6,2,Public swim,5 - 6 pm,fr,1020,60
67,7,2,Public swim,Noon - 1 pm,sa,720,60
